Name,Group,SRR8743058,SRR8743059,SRR8743060,SRR8743061,SRR8743062,SRR8743063,SRR8743064,SRR8743065,SRR8743066,SRR8743067,SRR8743068,SRR8743069,SRR8743070,SRR8743071,SRR8743072,SRR8743073,SRR8743074,SRR8743075,SRR8743076,SRR8743077,SRR8743078,SRR8743079,SRR8743080,SRR8743081,SRR8743082,SRR8743083,SRR8743084,SRR8743085,SRR8743086,SRR8743087,SRR8743088,SRR8743089,SRR8743090,SRR8743091,SRR8743092,SRR8743093,SRR8743094,SRR8743095,SRR8743096,SRR8743097,SRR8743098,SRR8743099,SRR8743100,SRR8743101,SRR8743102,SRR8743103,SRR8743104,SRR8743105,SRR8743106,SRR8743107,SRR8743108,SRR8743109,SRR8743110,SRR8743111,SRR8743112,SRR8743113,SRR8743114,SRR8743115,SRR8743116,SRR8743117,SRR8743118,SRR8743119,SRR8743120,SRR8743121,SRR8743122,SRR8743123,SRR8743124,SRR8743125,SRR8743126,SRR8743127,SRR8743128,SRR8743129,SRR8743130,SRR8743131,SRR8743132,SRR8743133,SRR8743134,SRR8743135,SRR8743136,SRR8743137,SRR8743138,SRR8743139,SRR8743140,SRR8743141,SRR8743142,SRR8743143,SRR8743144,SRR8743145,SRR8743146,SRR8743147,SRR8743148,SRR8743149,SRR8743150,SRR8743151,SRR8743152,SRR8743153,SRR8743154,SRR8743155,SRR8743156,SRR8743157,SRR8743158,SRR8743159,SRR8743160,SRR8743161,SRR8743162,SRR8743163,SRR8743164,SRR8743165,SRR8743166,SRR8743167,SRR8743168,SRR8743169,SRR8743170,SRR8743171,SRR8743172,SRR8743173,SRR8743174,SRR8743175,SRR8743176,SRR8743177,SRR8743178,SRR8743179,SRR8743180,SRR8743181,SRR8743182,SRR8743183,SRR8743184,SRR8743185,SRR8743186,SRR8743187,SRR8743188,SRR8743189,SRR8743190,SRR8743191,SRR8743192,SRR8743193,SRR8743194,SRR8743195,SRR8743196,SRR8743197,SRR8743198,SRR8743199,SRR8743200,SRR8743201,SRR8743202,SRR8743203,SRR8743204,SRR8743205,SRR8743206,SRR8743207,SRR8743208,SRR8743209,SRR8743210,SRR8743211,SRR8743212,SRR8743213,SRR8743214,SRR8743215,SRR8743216,SRR8743217,SRR8743218,SRR8743219,SRR8743220,SRR8743221,SRR8743222,SRR8743223,SRR8743224,SRR8743225,SRR8743226,SRR8743227,SRR8743228,SRR8743229,SRR8743230,SRR8743231,SRR8743232,SRR8743233,SRR8743234,SRR8743235,SRR8743236,SRR8743237,SRR8743238,SRR8743239,SRR8743240,SRR8743241,SRR8743242,SRR8743243,SRR8743244,SRR8743245,SRR8743246,SRR8743247,SRR8743248,SRR8743249,SRR8743250,SRR8743251,SRR8743252,SRR8743253,SRR8743254,SRR8743255
Sobic.002G087000,Sorg_protein_degrade,1663.831692,1569.158662,1411.998128,1434.287325,1389.92967,1460.469781,1415.842898,1351.042998,1476.69704,1359.398283,1376.743681,1234.13238,1326.358566,1128.077414,1141.294051,1133.481145,1485.777219,1408.954709,1416.22941,1555.797627,1440.168157,1486.659798,1782.784623,1575.428824,1394.382284,1432.111661,1236.065104,1528.271649,1521.007787,1558.126384,1446.891793,1553.859066,1454.877398,1718.41333,1743.510475,1522.691463,1417.034879,1459.380165,1491.369131,1518.965644,1445.325337,1448.562135,1548.810433,1366.910378,1239.910246,1261.750287,1165.233286,1326.984855,1347.757246,1456.49314,1238.998339,1362.841012,1646.342798,1912.31532,1647.478431,1270.595439,1427.642074,1459.036121,1369.035431,1873.455437,1908.215497,2071.360404,1546.160078,1689.033062,1740.141071,1538.357897,1454.936076,1700.201683,1508.797088,1384.732728,1579.902052,1873.562022,1622.633727,1649.097282,1473.554719,1378.09743,1567.499627,1449.858388,1386.608631,1386.517282,1386.046395,1657.152794,1614.741088,1503.995921,1437.92414,1369.937936,1410.670105,938.6000684,1432.458798,1366.993698,1342.061887,1292.810998,1447.440066,1699.220764,1794.824566,1509.903658,1816.535962,1547.101796,1422.172347,1530.259656,1112.700485,1264.583541,1165.537519,1003.558162,968.8884249,950.2738035,1218.284877,999.7743691,788.0065193,1030.40049,1260.550468,916.8093158,1144.334345,874.8365059,714.8046411,885.734898,1071.45479,951.9881048,1068.433886,1063.646607,1000.05739,1033.531381,984.3656356,1061.65101,1055.058793,939.9802452,1014.207265,1019.383622,1242.248865,1114.159397,1170.664834,1261.248347,1186.880518,1192.953203,988.4055146,1037.646934,1126.268112,1052.729921,1111.114008,916.2245292,1032.919729,993.447757,877.0366839,962.4500321,1060.524476,831.7296201,838.5696227,930.0678644,861.5395576,1053.073618,1156.847183,1272.359988,1213.33606,1298.71373,986.0573753,1147.436462,1207.246291,1068.288954,1359.180442,1757.092726,1667.26869,1505.523238,1433.58426,1454.530211,1253.230758,978.6958061,1019.449188,1341.168813,1104.231928,1141.308857,1241.424564,1361.639783,1167.447848,1115.759026,1052.177586,975.5557289,1046.967661,969.7687624,1088.073636,1055.337041,1194.361772,1236.233437,1186.493533,955.2770573,1060.889154,994.243133,959.2039609,922.0656402,943.5014606,1097.819865,1225.030503,1057.512647,1293.491674,1125.079,1296.090897,1167.536364,1093.524034,1030.757154
Sobic.002G141600,Sorg_protein_degrade,19.04032746,9.404204311,12.95411126,13.1284881,7.988101549,3.678765191,7.307576247,7.594870072,21.11578226,20.69810745,30.85804803,12.6505597,19.72280396,16.68479331,10.16125824,11.60164939,32.61975481,33.74741819,22.93488923,43.26774465,46.03734207,38.28308491,29.53726003,38.81561623,34.93896384,44.90276721,66.35154672,55.29930308,61.73347668,72.44337607,54.79353535,73.94438386,82.35155082,18.34604978,69.740419,86.90298674,86.52690857,84.92714002,51.02435931,43.59177113,37.13580004,45.1590114,43.57267204,34.78471272,13.25094919,11.29363757,10.15769988,8.109915082,19.9942009,19.06404633,14.07952658,21.12931802,30.69452675,20.56253033,24.33498421,33.85030666,22.4943604,37.7690836,29.80964244,31.47606581,16.70051615,19.6501824,24.74898187,20.47312802,27.53024767,13.25028335,9.102832595,13.30592622,45.42190185,58.25343643,53.16258089,62.28597149,64.26902215,90.26921396,69.95960317,38.38711504,55.83163995,71.56260554,40.84266956,49.41704363,33.06957167,104.3962304,67.70191047,96.90175063,31.74485019,48.18326873,65.85761461,74.87708411,35.55223489,79.56994054,56.08039585,68.70010132,86.98558087,97.77262331,69.83018815,55.85102818,46.54168227,149.9040941,92.54327232,109.2229941,8.60058346,16.01704124,13.16315474,10.53855827,6.509888633,4.254957329,10.85815398,5.438482515,9.609835601,22.15915033,13.26895229,15.18974014,15.72751985,8.604949239,8.189251208,21.45791139,20.79432178,24.99252781,17.44007202,27.64350308,28.49904478,18.35349844,23.09545245,8.666538855,25.96341548,24.07919034,31.80440901,31.98066266,25.65115651,39.18079719,47.41519579,50.06845992,41.28280061,39.73025565,31.75600047,47.16576972,45.27711004,32.80734859,29.04551461,22.34693974,12.94520809,13.40986849,12.19989205,11.97618818,12.10298974,9.708906071,5.578068444,14.50307032,24.41610082,18.23504101,17.70232874,10.8748717,13.44416686,14.5922891,14.76449546,30.06908968,39.12372239,18.26134965,43.80297158,35.44907988,39.10438293,27.27867816,35.36267567,29.19214211,16.19922248,6.155319535,14.99189982,24.95197792,22.02956465,24.29883372,52.53912909,81.31399355,29.86494494,64.48770815,48.06243295,69.78749567,38.02545985,23.47075112,23.54409722,28.71231369,34.67501918,44.88865057,19.6520668,23.90791329,34.83852095,26.71670607,24.91438859,35.64444998,43.43929377,52.92333093,62.46614463,36.43530969,50.97504135,47.57796764,54.39230381,44.94544642,35.45797774,57.69892985
Sobic.002G142200,Sorg_protein_degrade,30.75745205,55.08176811,27.20363365,43.48811685,44.60023365,46.59769242,55.72026889,30.37948029,35.19297044,22.7011501,27.29750403,14.05617745,17.25745346,5.561597769,10.16125824,10.44148445,17.88825264,6.327640911,30.10204211,11.04708374,4.003247137,5.104411322,53.80000933,9.218708856,1.58813472,12.41991433,7.491303662,17.5952328,6.567391136,33.25269721,13.69838384,11.29705865,10.55789113,0,8.583436185,15.11356291,2.508026335,2.92852207,7.289194186,3.632647595,4.456296004,0.992505745,1.980576002,0,3.785985483,0.62742431,4.353299949,0,0,0,0,7.546185007,1.395205761,0,0,0,1.499624027,3.284268139,2.208121662,69.24734477,99.47698749,65.8859057,78.15467958,58.86024306,68.82561916,50.35107672,19.72280396,29.56872493,20.73608563,46.11730384,23.21183109,54.81165491,29.90736674,17.51492211,20.54757576,12.79570501,9.480844519,11.45001689,8.849245071,3.97608397,4.313422392,8.791261507,8.083810205,20.18786471,19.98749827,6.570445736,10.53721834,7.382247729,1.481343121,2.682132827,9.669033767,3.122731878,0,3.371469769,9.436511913,5.77769257,5.641416032,14.8759788,12.24837428,12.51513474,39.7776985,57.2037187,47.86601722,36.40592856,40.14431324,18.43814843,25.33569263,24.47317132,26.4270479,27.37306805,46.44133302,23.86959165,22.0185278,16.25379301,8.189251208,9.536849508,22.43597876,10.22421592,7.343188217,3.141307168,6.477055632,5.735468264,4.369409924,1.444423142,8.261086745,1.783643729,7.067646446,0,10.99335279,6.411403177,8.175033758,15.49738045,6.450437595,1.045533043,4.961875073,1.241204466,1.131927751,1.929844035,15.26120259,2.128279975,2.696918353,0,1.355543561,3.266233141,0,0,0,0,0,0,0,0,0.672208343,1.122483777,0,2.405527175,8.383654797,0,27.05477656,98.07578768,54.50913984,79.23806513,49.78692496,71.07651992,27.2441469,15.38829884,16.35479981,34.65552489,6.42528969,37.55274303,7.50558987,10.34905372,13.57497497,13.38424131,12.98984674,10.28447305,12.67515328,1.066852324,1.68172123,5.742462737,9.631949771,10.32438963,2.456508351,3.118423473,10.11440931,4.770840369,3.737158289,3.752047366,1.737571751,1.357008485,0,0,2.548752067,5.597407958,10.87846076,5.2262147,4.254957329,2.933843891
Sobic.002G177600,Sorg_protein_degrade,35.15137377,22.8387819,25.90822253,35.28281178,45.93158391,35.56139685,46.58579858,54.00796495,80.2399726,56.08519438,61.12267206,59.03594527,71.49516434,70.44690507,69.74318157,75.41072101,50.50800745,148.6995614,31.53547269,115.9943793,112.0909198,72.73786134,92.83138866,257.1534576,127.0507776,156.6819962,319.985685,371.1756252,294.2191229,489.2896875,267.1184848,1745.909063,838.2965558,501.4586941,999.9703155,360.2065827,245.7865809,641.3463332,325.0980607,303.585549,187.1644322,103.2205975,269.3583363,114.6607197,69.09423506,58.97788511,74.00609913,65.89306004,82.93890745,41.94090193,35.98101237,79.98956108,121.3829012,102.8126516,60.83746052,119.6850128,104.9736819,176.5294125,194.3147063,96.94628268,25.41382892,21.96196857,97.69334947,307.0969203,27.53024767,300.781432,128.9567951,60.6158861,2644.344634,1311.915933,2131.744617,1696.669863,1063.302337,1081.883266,916.3240332,438.8926819,627.8425926,367.8317925,231.4417942,270.37371,222.8601569,305.4963374,232.4095434,234.1792307,154.0213102,343.8533269,192.3042347,232.0135001,239.9775855,401.8729019,437.0403263,317.4777409,263.2763581,393.3381398,288.7572645,204.1451375,188.9874371,1710.737562,544.3721901,1667.926138,9.675656393,13.72889249,20.34305732,27.30444642,21.69962878,15.60151021,42.708739,31.72448134,31.2319657,36.49742407,42.46064733,45.56922043,43.4079548,65.01517202,42.11614907,27.41844233,26.81373071,17.04035987,20.1937676,21.98915017,25.90822253,20.64768575,23.71965387,18.77750085,38.94512322,19.62008102,17.66911611,21.32044177,36.6445093,24.22085645,27.79511478,16.68948664,25.80175038,24.04726,25.80175038,31.03011166,30.56204928,25.08797245,37.41456119,34.0524796,37.75685694,27.93722601,27.11087122,33.75107579,13.61586345,19.41781214,18.59356148,33.21670944,12.20805041,19.75462776,46.91117116,36.97456377,41.00470894,28.06209442,26.36517046,45.70501632,39.12372239,52.1752847,11.59490424,10.63472396,5.924906504,16.88680077,14.88954765,15.23068284,19.14453566,12.31063907,17.71769979,19.40709394,18.35797054,25.03516202,15.76173873,20.69810745,10.85997998,25.55173342,23.38172414,20.56894609,19.01272992,27.73816042,25.22581845,22.96985095,26.96945936,26.03541733,39.30413361,19.75001533,31.46705118,27.67087414,21.17723031,21.57427236,23.45721863,27.14016971,15.61653616,26.6599827,26.76189671,20.99027984,15.54065823,44.94544642,29.78470131,21.5148552
Sobic.002G177700,Sorg_protein_degrade,473.0789053,374.8247147,250.0143474,274.0571892,254.9535744,286.9436849,310.5719905,322.3600408,360.3760173,323.8252294,339.4385283,272.6898425,313.0995128,210.4137823,203.6870402,186.7865551,391.4370577,365.948566,376.9922417,399.5361953,415.3368904,372.6220265,379.7647718,362.9260118,385.9167369,436.6077578,478.3732481,481.7742314,411.1186851,473.8509353,373.2809596,459.0713831,620.8039985,513.6893939,439.9011045,581.8721721,486.557109,540.8004089,446.0986842,319.6729883,349.0765203,342.9107349,361.4551203,280.8543472,246.0890564,252.2245725,262.6490969,281.8195491,374.7061355,495.6652047,350.4237726,342.5967993,530.1781893,431.8131368,450.1972079,406.2036799,322.4191658,420.3863218,358.8197701,553.9787582,607.0274565,752.4863966,467.6254995,523.344335,391.1589356,376.3080471,289.7735043,351.8678266,446.3195573,466.0274914,430.5420283,637.808348,504.6072729,467.5136902,510.754026,271.2689463,339.2035483,379.2818094,351.2469582,398.176409,362.3274809,396.7056755,496.1438513,509.743584,385.641143,366.849887,482.0777389,472.4638547,434.0335343,493.065418,549.201118,404.9142335,593.8215654,630.4648469,709.6256958,571.9915644,572.6037273,542.4010733,532.1238158,560.9055841,207.489076,212.0351173,201.0372723,185.8618458,170.3420859,188.6364416,234.5361261,193.0661293,167.3713034,203.9945309,209.6494462,213.7413434,242.8329066,146.2841371,169.6344893,170.471185,239.6819194,195.3961265,238.6536171,238.7393447,217.6290692,243.1838544,205.9864678,205.1080862,267.8952416,292.5175715,247.3676256,291.8235468,327.9683582,297.7740587,343.3514178,392.202936,368.9650304,277.0662565,273.895504,325.1955702,313.543987,275.9676969,218.087508,253.265317,218.4503866,201.1480273,176.2206629,180.7315671,207.2636992,213.5959336,188.724649,282.1081098,294.7372171,206.6637981,251.3730681,374.0955863,256.7835871,301.948136,207.7575432,279.0411523,257.0987471,180.0047322,382.6318399,457.2931305,400.5236797,375.4065709,295.9297596,333.8057989,222.371145,180.0430964,140.3786983,284.1753041,243.2431097,245.9336504,284.4618561,258.7263431,298.6494494,255.5173342,192.2497318,243.154327,244.6304584,212.3036124,309.4367063,251.3922576,226.3508196,311.0783484,354.9654567,240.1186074,257.3555257,239.9732706,287.7611883,308.6058959,290.1744824,325.6820365,414.7057935,292.3711436,381.0384341,361.0328133,340.3404153,312.527639,255.2974398,343.2597352
Sobic.002G178101,Sorg_protein_degrade,0,0,0,0,0,0,0,0,0,0.667680885,0,0,1.232675247,0,0,0,1.052250155,0,2.866861153,0,3.002435352,1.27610283,3.164706431,1.455585609,3.17626944,2.866134077,2.140372475,13.40589166,6.567391136,5.937981645,3.42459596,9.243047983,5.278945566,24.46139971,7.510506662,7.556781455,8.778092173,4.880870116,24.78326023,26.98538213,31.19407203,0.992505745,5.941728006,2.576645387,2.839489112,2.509697239,1.451099983,2.02747877,2.962103838,0,1.564391842,1.509237001,0,0,0,2.417879047,2.999248054,2.463201104,4.416243324,0,0,0,0,0,0,1.325028335,0,0,1.974865298,7.281679553,2.99507498,7.474316578,25.45307808,2.694603402,16.6337518,52.46239055,20.01511621,17.17502533,39.48124724,34.64873174,10.06465225,9.890169195,13.13619158,8.075145885,14.10882231,25.18670866,13.17152292,17.92831591,26.66417617,27.26835041,7.735227013,20.81821252,32.47461686,15.73352559,11.3238143,5.77769257,1.410354008,26.31903942,12.24837428,18.20383234,1.075072933,0,0,0.958050752,0,0,1.447753865,0,0,0,0,0,0,0,0,3.576318565,2.736094971,11.36023991,2.753695582,4.397830035,3.886233379,0,3.745208506,4.333269427,14.16186299,6.242753051,2.650367417,11.9927485,12.82557825,20.65896579,9.810040509,14.30527426,16.77113775,4.182132174,5.954250088,19.85927146,18.11084402,6.754454121,10.33823401,21.28279975,0,2.234978081,0,0,0,0,0.929678074,1.871363912,0,0,0.885116437,0,0.672208343,0,4.218427274,1.202763587,2.794551599,0,0,0,0,1.298984674,0.930596728,0,1.472656589,1.538829884,1.362899984,5.544883982,4.589492636,3.681641473,12.75950278,5.913744985,2.714994995,14.60099053,15.58781609,18.36513044,17.7452146,12.80222789,6.726884921,10.20882264,3.852779909,26.48430383,14.7390501,3.118423473,6.742939539,6.20209248,4.982877719,10.31813026,15.63814576,8.142050913,6.940682737,6.22066263,24.21314464,11.19481592,9.324394939,16.72388704,7.091595549,20.53690723
Sobic.002G179000,Sorg_protein_degrade,780.6534258,768.457838,751.3384533,905.0451487,943.2616579,1042.316804,1000.224499,1275.094298,854.4853222,1068.957098,890.1360008,1130.116667,1012.026378,949.1793526,890.9575977,1053.429764,888.099131,948.0915298,956.0981947,1309.079423,1288.044766,1341.184075,1298.584539,1238.703353,1694.539746,1810.441359,1840.720328,1356.508662,1666.80387,1416.80242,1767.091515,1426.510405,1632.249969,1761.220779,1483.86153,2074.33651,1712.981987,1523.80765,1261.030594,1739.000298,1810.74161,977.6181589,1638.926642,1369.487023,1014.644109,1131.24603,1007.063388,1100.920972,1149.296289,589.0790317,1038.756183,1275.305266,1153.835165,1163.839216,1669.379917,1172.671338,1072.231179,968.859101,1005.799417,1320.735721,1102.960175,1682.980328,1095.468092,1236.065104,1186.094837,1022.921874,1065.031414,802.7908817,1126.660652,1598.328662,1251.941341,1696.669863,1760.080349,1063.021042,1368.3707,1028.774683,1452.676066,1220.85805,1517.985885,1679.611471,1542.767409,1654.954979,1479.337268,1109.323166,1947.017478,1799.207057,1522.62805,3005.629433,2263.492288,2584.234979,1781.03602,2199.444153,2389.203955,1970.062169,2325.156535,1192.130567,1466.768168,1568.843611,1317.3807,1624.692037,793.4038242,883.2254168,871.1615135,725.7234444,956.953629,948.8554844,930.181858,962.6114052,913.7352017,883.7590542,928.8266604,955.8686476,960.6369127,692.220361,830.6240511,569.8267581,808.2424543,756.5919783,1118.000406,1101.970554,1076.486646,1225.096021,1023.690325,1227.759671,1384.322107,1562.471907,1577.852069,1620.353575,1630.680664,1530.900603,1599.036603,1757.164522,1870.626903,1471.064992,1591.769523,1791.058045,1667.329577,1399.136925,1368.585265,1415.306183,1224.940316,1552.192277,1080.368218,759.9435774,1097.589882,854.3837342,1058.903326,1211.240292,1041.172299,992.2901484,1516.204456,1241.910348,1162.920434,1111.258939,1070.425921,839.528984,1064.724159,867.4141082,1235.501463,1555.032971,1373.393328,1195.0659,1032.031772,979.840596,734.8556381,683.2404684,596.950193,1205.319156,1217.133447,1037.486567,1510.875241,1355.726038,1353.425005,1300.704906,1191.168946,1244.421239,1074.852998,1355.969304,1589.226563,1520.476523,1561.339058,1447.210094,1581.991378,1959.409416,1932.976001,1417.416674,2096.5458,2102.084537,2413.487162,2547.104927,2302.571498,2209.2239,2040.27603,1701.612019,1729.675261,1484.244975,1557.314383,1718.254572
Sobic.002G180800,Sorg_protein_degrade,809.9462373,1258.81992,957.3088224,1348.952153,1600.28301,1484.994882,1610.407116,1203.364969,1123.359616,591.5652645,664.0414566,754.8167289,772.88738,582.1138998,697.8936911,604.445933,290.4210428,273.143166,288.1195459,193.3239655,176.142874,218.213584,213.0902331,195.5336668,169.930415,136.6190577,157.3173769,119.8151567,103.7647799,70.06818341,73.62881313,77.02539985,73.90523792,55.03814935,55.7923352,80.60566886,60.19263205,85.90331404,104.9643963,121.9531692,130.7180161,346.384505,209.9410562,200.9783402,494.0711055,365.7883726,390.3458954,255.4623251,348.7877269,228.768556,161.1323597,202.2377582,164.6342798,148.0502183,116.8079242,151.1174405,92.97668967,235.646239,196.5228279,114.5728795,454.544483,603.376189,577.0420509,575.8067255,1023.207538,231.8799586,320.1162796,473.0995988,397.9353575,110.4388066,191.6847987,83.46320179,106.9029279,74.10159355,89.52872294,145.8710371,114.8235614,144.5564632,157.2442778,120.9865551,130.8404792,76.92353818,148.5400125,130.2117274,148.1426342,89.79609173,129.0809246,126.5528182,96.28730284,84.93420619,69.61704312,72.86374382,86.98558087,86.53439075,62.28097862,50.07333561,117.0593827,74.37989402,77.57303709,77.36628746,781.5780219,1269.922555,1013.562915,779.3742865,1119.700845,1157.348394,907.7416731,934.5125789,1096.322078,731.9037005,829.3095182,848.4554852,1088.973475,837.5483926,503.0540028,325.4449895,408.7725886,328.3109335,281.7948478,368.7894615,259.0822253,172.0640479,228.4577189,192.1082779,149.8797167,178.3643729,148.4205754,114.5973745,113.5979788,93.32153513,73.57530382,127.5553622,87.72595129,78.41497826,96.26037642,131.5676734,118.8524139,97.45712375,139.3200107,112.7988387,303.1336229,213.4404067,313.1305626,582.4782434,467.4779786,441.7552262,468.5577493,449.127339,408.0976852,571.3646183,297.3991228,173.9979471,168.7242942,282.8659118,234.1227137,298.2853697,224.9614037,247.8326023,289.872606,300.135543,568.7910244,735.2253257,571.3863911,760.2649184,309.9942121,457.0324755,373.4345956,92.87680671,171.6470246,256.2422465,96.82210932,76.87868481,90.95233233,73.00495263,118.2076054,113.8638087,84.92352699,181.3648951,136.2194196,91.87940379,96.31949771,105.0394423,120.3689092,121.6185155,143.8493768,149.8043876,117.0976264,109.7473855,150.2999564,82.77751761,86.75853421,96.86460381,77.73693805,93.75658329,107.2305418,102.4338081,92.19074214,104.6404321
Sobic.002G187400,Sorg_protein_degrade,1479.286979,1190.303574,1230.64057,1150.38377,1132.313395,978.5515408,1259.643456,1178.048736,1361.264096,1229.20051,1316.214433,1013.450394,877.664776,432.877693,475.2697605,388.6552544,989.1151459,854.231523,788.3868172,1083.534797,706.5731196,786.0793436,1206.808053,896.640735,579.6691728,619.0849607,601.4446654,821.9487322,591.0652022,781.4383845,535.9492677,640.8513268,399.0882848,275.1907468,198.4919618,372.8012185,371.1878976,370.9461288,456.3035561,508.0517136,325.3096083,236.7126202,192.1158722,148.1571097,60.57576773,85.32970612,68.2016992,68.9342782,65.16628443,95.32023167,59.44689,86.02650908,106.0356379,65.80009704,75.43845105,66.4916738,104.9736819,254.5307808,195.4187671,2035.871936,1818.904041,1641.368177,1583.934839,1283.409213,1293.92164,959.3205143,1021.034389,1073.344715,949.9102082,652.9239333,627.4682082,1104.953134,770.5919388,1436.223613,1233.833001,960.9574464,793.2306581,682.7072568,392.7703389,401.584481,416.9641645,791.2135356,824.5486409,830.730633,574.9345089,545.3469961,642.7703186,207.7575432,357.0036921,266.4251942,307.4752738,211.3048571,347.9423235,198.9167164,171.7445168,281.1810384,193.2184991,438.2692217,480.4084578,373.178563,875.1093671,668.1394344,777.8227799,697.4609472,538.1507937,477.97354,737.630594,527.532804,346.7549013,471.859554,390.1071974,279.9252112,227.1053867,152.0207699,210.5807453,147.8211674,375.939449,253.3333501,335.0329624,262.6132792,248.7189363,253.5076973,124.2160821,314.8842451,120.3758354,109.6940893,204.0782911,131.9202335,351.7872892,276.4027147,191.2957899,126.363256,87.72595129,61.68644956,96.26037642,68.26624565,67.91566506,224.82683,288.9782555,271.3556968,52.32021605,99.45652461,55.57728599,41.37228645,24.96241633,12.94520809,15.80452726,16.84227521,26.16010802,12.15669401,71.69443139,30.44964075,38.98808391,31.42954576,65.38562274,84.19345111,47.50737718,14.34820329,1527.950714,1194.633992,1612.759551,1021.001954,1120.438461,1075.032364,739.2736079,595.527165,449.7569947,510.1293264,437.8375975,610.4161563,675.5030883,600.245116,457.4766567,736.1332723,383.2004789,239.4813009,316.8788321,304.0529123,237.1226935,198.4339901,372.7564561,412.9755852,330.4003731,119.5395665,157.3352559,208.9628082,140.7662956,75.04094732,105.9918768,77.34948367,81.55302216,40.87864014,121.0657232,97.95463926,52.83823799,120.2029381,96.44569946,138.8686108
Sobic.002G188000,Sorg_protein_degrade,1.464640574,2.686915518,0,0,0,0,0,0,0,0,3.560544003,0,0,0,0,0,36.82875543,9.491461366,11.46744461,3.682361247,19.0154239,20.41764529,1.054902144,7.277928044,7.940673599,9.553780258,6.421117424,11.7301552,1.313478227,15.43875228,6.849191919,44.16122925,10.55789113,18.34604978,16.09394285,16.37302649,12.54013168,30.26139472,40.81948744,9.341093815,54.96098405,1.488758618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.87394162,30.49659471,19.6501824,1.302577993,5.118282005,4.588374611,9.275198343,3.034277532,4.435308739,3.949730596,7.281679553,2.99507498,7.474316578,34.99798236,0,8.806103896,17.91398702,15.80140753,68.70010132,34.03555796,43.73692367,67.57695081,6.59344613,11.11523903,14.1315053,44.6779373,27.37685724,10.53721834,4.218427274,23.70148993,5.811287792,9.669033767,22.90003377,5.799038725,4.495293026,7.54920953,9.629487616,5.641416032,12.58736668,14.97023523,11.37739521,0,0,1.196650431,0.479025376,0,0,0,0.906413753,0,0,0,0,0,0,0,11.92106188,9.849941894,6.816143949,6.42528969,3.769568601,7.772466758,0,8.11461843,0,17.70232874,6.242753051,4.417279029,14.65780372,27.48338197,20.65896579,32.70013503,19.07369902,6.450437595,4.182132174,11.90850018,16.13565806,18.11084402,20.26336236,14.76890573,27.66763967,0,0,0,2.17748876,0.756436859,0,0,0,0,0,0,2.174974339,0.672208343,1.122483777,0,1.202763587,0,1.304382118,39.9380035,88.62269971,41.47434553,7.793908046,14.42424929,22.84602426,1.472656589,0,2.725799968,2.772441991,5.507391163,0,5.253912909,8.870617478,2.714994995,10.95074289,25.97969349,20.56894609,19.01272992,21.33704648,40.36130952,9.570771229,10.59514475,39.950899,14.7390501,21.82896431,17.9811721,7.633344591,56.05737434,30.95439077,26.06357626,20.35512728,15.61653616,8.8866609,12.74376034,22.38963183,15.54065823,33.44777408,1.41831911,19.55895927
